Consecutivo,Estado,Region,Municipio,Uso Suelo,Acto Juridico,Año
5746,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
5747,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,URBANO,Hipoteca,2017
5748,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
5749,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5750,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
5751,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5752,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
5753,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
5754,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
5755,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5756,JALISCO,GUADALAJARA,ZAPOPAN,URBANO,Hipoteca,2017
5757,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5758,JALISCO,GUADALAJARA,ZAPOPAN,URBANO,Hipoteca,2017
5759,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
5760,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5761,JALISCO,GUADALAJARA,ZAPOPAN,URBANO,Hipoteca,2017
5762,JALISCO,GUADALAJARA,GUADALAJARA,URBANO,Hipoteca,2017
5763,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
5764,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
5765,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
5766,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5767,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5768,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
5769,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
5770,JALISCO,GUADALAJARA,EL SALTO,HABITACIONAL,Hipoteca,2017
5771,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5772,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5773,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5774,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
5775,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
5776,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
5777,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
5778,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5779,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5780,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
5781,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
5782,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
5783,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
5784,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
5785,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5786,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5787,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
5788,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
5789,JALISCO,GUADALAJARA,TLAQUEPAQUE,URBANO,Hipoteca,2017
5790,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5791,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5792,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5793,JALISCO,GUADALAJARA,TLAQUEPAQUE,URBANO,Hipoteca,2017
5794,JALISCO,GUADALAJARA,ZAPOPAN,URBANO,Hipoteca,2017
5795,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5796,JALISCO,GUADALAJARA,TLAQUEPAQUE,URBANO,Hipoteca,2017
5797,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5798,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
5799,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
5800,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
5801,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
5802,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5803,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
5804,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
5805,JALISCO,GUADALAJARA,TALA,URBANO,Hipoteca,2017
5806,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5807,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5808,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
5809,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5810,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5811,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5812,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5813,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,URBANO,Hipoteca,2017
5814,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
5815,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
5816,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
5817,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5818,JALISCO,GUADALAJARA,ZAPOPAN,URBANO,Hipoteca,2017
5819,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5820,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5821,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
5822,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5823,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
5824,JALISCO,GUADALAJARA,GUADALAJARA,URBANO,Hipoteca,2017
5825,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5826,JALISCO,GUADALAJARA,ZAPOPAN,URBANO,Hipoteca,2017
5827,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5828,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5829,JALISCO,GUADALAJARA,TLAQUEPAQUE,URBANO,Hipoteca,2017
5830,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,URBANO,Hipoteca,2017
5831,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5832,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5833,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5834,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
5835,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
5836,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
5837,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
5838,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
5839,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
5840,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
5841,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5842,JALISCO,GUADALAJARA,TLAQUEPAQUE,URBANO,Hipoteca,2017
5843,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5844,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5845,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
5846,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5847,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
5848,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5849,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5850,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5851,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5852,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5853,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5854,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5855,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5856,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5857,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5858,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5859,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5860,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5861,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
5862,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5863,JALISCO,GUADALAJARA,GUADALAJARA,URBANO,Hipoteca,2017
5864,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5865,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5866,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5867,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5868,JALISCO,GUADALAJARA,GUADALAJARA,URBANO,Hipoteca,2017
5869,JALISCO,GUADALAJARA,EL SALTO,HABITACIONAL,Hipoteca,2017
5870,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5871,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5872,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5873,JALISCO,GUADALAJARA,GUADALAJARA,URBANO,Otro,2017
5874,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5875,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5876,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5877,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5878,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5879,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5880,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5881,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5882,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5883,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5884,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5885,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5886,JALISCO,GUADALAJARA,TLAQUEPAQUE,URBANO,Hipoteca,2017
5887,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5888,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5889,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5890,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5891,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5892,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5893,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5894,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5895,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5896,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5897,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5898,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5899,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5900,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5901,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5902,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5903,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5904,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5905,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5906,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5907,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5908,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5909,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5910,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5911,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5912,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5913,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5914,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5915,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5916,JALISCO,GUADALAJARA,GUADALAJARA,URBANO,Hipoteca,2017
5917,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5918,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5919,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5920,JALISCO,GUADALAJARA,GUADALAJARA,HAITACIONAL,Hipoteca,2017
5921,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5922,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5923,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5924,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5925,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5926,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5927,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5928,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5929,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5930,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5931,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5932,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
5933,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5934,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5935,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5936,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5937,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5938,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5939,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5940,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5941,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5942,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5943,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5944,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5945,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5946,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5947,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5948,JALISCO,GUADALAJARA,TLAQUEPAQUE,URBANO,Hipoteca,2017
5949,JALISCO,GUADALAJARA,GUADALAJARA,URBANO,Hipoteca,2017
5950,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5951,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5952,JALISCO,GUADALAJARA,TLAJOMULCO DE ZUÑIGA,HABITACIONAL,Hipoteca,2017
5953,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5954,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
5955,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5956,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
5957,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5958,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5959,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5960,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
5961,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5962,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5963,JALISCO,GUADALAJARA,ZAPOPAN,HABITACIONAL,Hipoteca,2017
5964,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5965,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5966,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5967,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5968,JALISCO,GUADALAJARA,TLAQUEPAQUE,URBANO,Hipoteca,2017
5969,JALISCO,GUADALAJARA,TLAQUEPAQUE,URBANO,Hipoteca,2017
5970,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5971,JALISCO,GUADALAJARA,TLAQUEPAQUE,URBANO,Hipoteca,2017
5972,JALISCO,GUADALAJARA,TLAQUEPAQUE,URBANO,Hipoteca,2017
5973,JALISCO,GUADALAJARA,TLAQUEPAQUE,URBANO,Hipoteca,2017
5974,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5975,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5976,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5977,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5978,JALISCO,GUADALAJARA,GUADALAJARA,URBANO,Hipoteca,2017
5979,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5980,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5981,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5982,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5983,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5984,JALISCO,GUADALAJARA,TLAQUEPAQUE,URBANO,Hipoteca,2017
5985,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5986,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5987,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5988,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5989,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5990,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5991,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Otro,2017
5992,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5993,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
5994,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5995,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5996,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5997,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5998,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
5999,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
6000,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
6001,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
6002,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
6003,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
6004,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
6005,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
6006,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
6007,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
6008,JALISCO,GUADALAJARA,GUADALAJARA,URBANO,Hipoteca,2017
6009,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
6010,JALISCO,GUADALAJARA,TLAQUEPAQUE,URBANO,Hipoteca,2017
6011,JALISCO,GUADALAJARA,EL SALTO,URBANO,Hipoteca,2017
6012,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
6013,JALISCO,GUADALAJARA,EL SALTO,HABITACIONAL,Hipoteca,2017
6014,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
6015,JALISCO,GUADALAJARA,TONALA,HABITACIONAL,Hipoteca,2017
6016,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
6017,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
6018,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
6019,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
6020,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
6021,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
6022,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
6023,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
6024,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
6025,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
6026,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
6027,JALISCO,GUADALAJARA,EL SALTO,HABITACIONAL,Hipoteca,2017
6028,JALISCO,GUADALAJARA,EL SALTO,URBANO,Hipoteca,2017
6029,JALISCO,GUADALAJARA,EL SALTO,URBANO,Hipoteca,2017
6030,JALISCO,GUADALAJARA,EL SALTO,URBANO,Hipoteca,2017
6031,JALISCO,GUADALAJARA,EL SALTO,URBANO,Hipoteca,2017
6032,JALISCO,GUADALAJARA,EL SALTO,URBANO,Hipoteca,2017
6033,JALISCO,GUADALAJARA,EL SALTO,HABITACIONAL,Hipoteca,2017
6034,JALISCO,GUADALAJARA,EL SALTO,HABITACIONAL,Hipoteca,2017
6035,JALISCO,GUADALAJARA,EL SALTO,URBANO,Hipoteca,2017
6036,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
6037,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
6038,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
6039,JALISCO,GUADALAJARA,EL SALTO,HABITACIONAL,Hipoteca,2017
6040,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
6041,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
6042,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
6043,JALISCO,GUADALAJARA,GUADALAJARA,HABITACIONAL,Hipoteca,2017
6044,JALISCO,GUADALAJARA,TLAQUEPAQUE,HABITACIONAL,Hipoteca,2017
